Pump_ID,pump_failure_status,inspection_rating,runtime_hours,flow_rate,inlet_pressure,outlet_pressure,vibration_amplitude,bearing_temperature,motor_current,motor_voltage
PMP-002,0,3,9003.9,544.54,1.573,4.106,4.463,336.932,58.201,397.622
PMP-004,0,5,1006.1,491.149,1.567,3.995,6.32,337.493,78.051,397.774
PMP-002,0,3,9002.3,558.223,1.344,4.049,4.208,327.886,68.957,399.992
PMP-003,0,4,4004.4,616.215,1.411,3.788,7.255,340.635,63.019,401.4
PMP-004,0,5,1007.2,555.716,1.485,3.699,3.892,346.886,71.633,396.909
PMP-002,0,3,9004.3,538.767,1.666,4.126,3.756,344.537,61.842,
PMP-002,0,3,9005.5,562.211,1.422,3.689,3.287,329.43,67.193,402.793
PMP-002,0,3,9007.1,517.567,1.603,4.039,5.103,341.694,68.551,401.184
PMP-001,0,3,13006.5,529.234,1.426,3.862,3.35,341.995,72.45,399.494
PMP-004,0,five,1000.7,606.6,1.37,3.48,2.628,339.919,74.353,398.844
PMP-004,0,5,1002.6,494.977,1.602,3.747,2.455,333.345,75.457,399.184
PMP-003,0,4,4002.1,537.13,1.476,3.795,3.931,346.068,65.873,399.909
PMP-003,0,4,4003.0,520.408,1.746,4.347,,336.389,71.546,399.766
PMP-003,0,4,4001.4,545.094,1.458,4.061,4.326,337.733,71.311,397.859
PMP-004,0,5,1003.7,495.536,1.595,4.486,4.512,337.061,63.094,399.4
PMP-003,1,4,4006.4,518.353,1.584,4.116,14.129,376.29,76.247,386.833
PMP-002,0,3,9001.4,593.738,1.399,4.195,3.507,341.425,64.818,399.212
PMP-002,1,3,9009.6,229.062,1.483,3.963,5.431,341.183,22.901,394.028
PMP-004,0,5,1005.8,580.839,1.405,3.788,5.261,333.822,65.899,400.315
PMP-001,0,3,13000.4,639.491,1.362,3.805,1.49,338.48,70.908,397.181
PMP_003,0,4,4005.6,449.8,1.443,3.912,3.136,338.628,71.84,398.285
PMP-002,1,3,9000.7,197.112,1.5,4.027,5.394,345.617,23.975,385.781
PMP-004,0,5,1000.1,537.827,1.496,3.844,4.871,334.467,68.074,402.751
PMP-003,0,4,4007.2,566.976,1.327,3.484,4.155,332.798,74.765,
PMP-004,0,5,1003.3,548.108,1.348,4.208,5.339,336.984,64.77,399.221
PMP-003,0,4,4007.1,578.504,1.409,4.004,3.949,337.221,65.405,398.023
PMP-004,0,5,1007.2,510.377,1.514,3.893,,333.312,72.69,401.138
PMP-004,0,5,1007.7,556.12,1.462,3.982,3.329,333.187,72.675,398.133
PMP-003,0,4,4006.9,538.429,1.517,4.019,3.55,340.889,75.748,400.57
PMP-002,0,3,9006.2,587.561,1.47,3.809,4.11,336.394,68.096,400.2
PMP-004,0,5,1006.3,636.422,1.549,4.212,3.191,337.843,64.501,401.342
PMP-001,0,three,13001.2,550.588,1.56,3.571,3.92,340.136,70.656,400.485
PMP-003,0,4,4006.5,555.328,1.515,3.872,3.237,344.909,58.838,397.329
PMP-004,1,5,1006.7,440.026,1.729,4.304,13.74,375.932,60.008,393.187
PMP-002,0,3,9001.4,506.482,1.434,4.519,3.313,338.902,82.192,400.165
PMP-002,0,3,9010.0,564.203,1.619,3.898,3.676,329.561,78.264,399.308
PMP-003,0,4,4004.5,513.507,1.668,4.15,3.784,334.132,68.92,398.992
PMP-003,0,4,4001.5,564.914,1.499,4.3,3.414,329.35,69.026,402.353
PMP-003,0,4,4008.8,520.736,1.513,3.98,4.776,344.315,69.027,399.177
PMP-002,0,3,9004.5,522.04,1.567,4.144,1.839,343.43,73.332,395.545
PMP-001,0,3,13000.1,601.37,1.301,4.221,2.867,337.198,74.016,404.44
PMP-003,0,4,4006.0,639.123,1.642,4.011,3.517,344.232,64.7,
PMP-004,0,5,1007.6,609.449,1.256,4.004,4.325,335.836,79.687,404.105
PMP-002,0,3,9000.1,588.779,1.523,4.326,4.469,325.701,70.856,397.924
PMP-002,0,3,9008.3,591.516,1.464,4.196,4.684,327.677,69.391,401.237
PMP-004,0,5,1007.4,552.385,1.536,4.154,3.174,334.439,69.334,405.476
PMP-001,0,3,13005.7,660.406,1.478,3.918,3.243,337.926,66.774,400.455
PMP-003,0,4,4001.4,502.574,1.617,3.979,5.26,338.414,79.843,400.129
PMP-004,0,5,1007.9,553.035,1.424,3.918,,316.498,78.316,399.504
PMP-002,0,3,9009.2,589.629,1.592,4.128,2.714,334.56,74.033,397.256
PMP-001,1,3,13000.6,489.286,1.359,3.926,18.381,380.622,72.552,390.35
PMP-002,0,3,9004.3,515.336,1.477,3.837,3.075,338.426,72.257,398.995
PMP-002,0,3,9004.3,636.277,1.488,3.966,4.013,330.324,68.749,398.531
PMP-004,0,5,1008.8,581.745,1.43,3.65,5.47,337.359,67.269,402.546
PMP004,0,5,1001.2,520.773,1.539,3.92,4.49,334.557,66.827,399.253
PMP-004,0,5,1004.8,616.948,1.362,3.576,3.707,326.655,69.496,397.151
PMP-004,0,5,1002.7,474.022,1.419,3.769,3.901,337.88,71.926,403.193
PMP-001,1,3,13006.2,502.131,1.528,3.882,13.574,374.424,68.748,386.608
PMP-004,0,five,1003.8,560.241,1.603,3.853,4.006,338.02,75.78,401.796
PMP - 003,0,4,4008.8,552.778,1.653,3.809,3.374,339.359,74.479,395.511
PMP-003,0,4,4009.8,570.861,1.491,3.994,4.466,326.586,58.498,399.915
PMP-004,0,5,1002.3,501.716,1.52,4.074,6.924,334.044,72.061,399.02
PMP-004,0,5,1008.2,550.44,1.624,3.791,2.878,333.51,65.614,397.05
PMP-003,0,4,4008.1,526.846,1.367,3.54,3.13,336.69,69.316,397.383
PMP-002,0,3,9009.5,551.805,1.61,3.9,4.565,337.89,69.692,400.677
PMP-003,0,4,4007.2,571.092,1.633,4.165,5.862,341.002,66.35,401.009
PMP-002,0,3,9000.5,514.976,1.64,4.03,2.936,331.36,72.346,403.401
PMP-003,0,4,4001.6,577.875,1.438,4.219,3.926,339.785,69.174,401.472
PMP_004,0,5,1005.2,487.636,1.485,3.897,3.173,338.271,63.9,397.457
PMP-002,0,3,9009.3,624.612,1.57,4.245,2.536,331.036,70.938,404.358
PMP-003,0,4,4007.5,497.625,1.4,4.131,3.576,335.303,70.663,399.332
PMP-003,0,4,4003.7,571.23,1.768,4.281,5.3,334.892,72.332,401.293
PMP-004,0,5,1007.8,608.234,1.538,3.852,2.613,954.88,72.728,399.332
PMP-003,1,4,4009.1,560.849,1.465,3.986,16.965,371.878,83.456,407.098
PMP-002,0,3,9006.5,507.281,1.299,4.082,5.22,340.043,69.859,399.322
PMP-002,0,3,9010.0,590.69,1.527,4.034,3.341,337.061,77.385,403.544
PMP-003,0,4,4003.1,543.729,1.488,3.815,2.98,336.11,63.247,397.35
PMP-003,0,4,4005.2,510.221,1.456,4.205,2.632,338.28,69.639,402.7
PMP-002,0,3,9006.7,563.344,1.471,3.975,4.364,339.992,74.297,404.238
PMP-003,0,4,4006.2,548.004,1.552,4.18,2.818,335.989,70.318,399.066
PMP-004,0,five,1006.0,516.776,1.596,4.126,4.827,338.847,65.101,396.86
PMP-003,0,4,4004.7,558.729,1.608,3.799,4.294,331.416,75.368,402.109
PMP-002,1,3,9009.7,215.129,1.453,3.971,7.641,335.816,18.891,401.553
PMP-002,0,3,9001.0,566.525,1.675,3.976,5.716,336.32,76.363,403.069
PMP-001,1,3,13007.4,207.121,1.318,4.008,3.536,342.692,25.92,388.416
PMP-003,0,4,4000.7,523.995,1.512,3.623,3.654,336.971,68.25,401.498
PMP-004,0,5,1004.3,626.476,1.573,4.196,3.745,339.77,62.952,398.545
PMP-003,0,4,4001.2,578.271,1.594,4.138,3.969,329.379,75.679,397.809
PMP-004,0,5,1005.4,618.511,1.475,3.639,4.949,,66.095,396.463
PMP-002,0,3,9002.6,548.279,1.564,3.782,4.982,338.888,60.93,397.535
PMP-004,0,5,1003.0,574.592,1.452,4.097,4.351,340.245,82.505,402.633
PMP-002,0,3,9004.0,506.513,1.268,3.78,4.868,334.749,68.733,400.174
PMP-002,0,3,9004.7,526.947,1.593,4.275,4.127,331.416,65.697,399.15
PMP-002,0,3,9009.4,565.099,1.29,3.884,4.724,337.188,65.733,395.433
PMP002,0,3,9003.0,552.717,1.481,3.962,5.077,333.864,66.429,399.52
PMP-003,0,4,4005.0,493.749,1.401,3.535,3.153,330.522,68.874,400.474
PMP-002,0,3,9001.8,484.363,1.621,3.705,5.401,326.96,68.73,400.831
PMP-003,0,4,4000.3,549.098,1.646,4.127,3.455,336.195,62.513,397.388
PMP-002,0,3,9002.6,585.432,1.617,3.895,2.76,335.173,62.488,398.984
PMP-001,0,3,13003.6,538.338,1.58,3.95,4.352,339.764,77.472,400.369
PMP-001,0,3,13003.6,585.399,1.481,4.553,3.627,336.529,68.262,400.871
PMP-002,0,3,9003.7,493.345,1.459,3.537,4.913,340.366,67.909,399.847
PMP-004,0,5,1003.2,537.607,1.428,3.684,4.644,329.489,75.625,403.888
PMP-004,0,5,1000.2,439.964,1.6,4.114,3.887,337.928,62.397,402.866
PMP_003,0,4,4001.6,611.887,1.554,4.359,4.263,340.609,63.582,401.28
PMP-003,0,4,4004.5,570.379,1.548,3.827,3.657,342.683,74.768,401.585
PMP-004,0,5,1003.5,578.743,1.503,4.229,3.652,341.625,70.635,401.796
PMP-003,0,4,4002.1,542.185,1.464,3.692,5.537,328.624,78.149,401.215
PMP-002,0,3,9009.4,568.018,1.759,4.553,5.173,335.345,74.762,399.171
PMP-003,0,4,4002.0,542.673,1.491,3.814,4.906,331.09,68.586,398.78
PMP-004,0,5,1007.2,566.475,1.495,3.904,5.073,,73.622,400.466
PMP-004,0,5,1006.0,493.983,1.37,3.889,2.271,333.538,60.234,400.421
PMP-001,0,3,13002.8,544.497,1.409,4.021,3.624,340.731,74.946,402.475
PMP-003,0,4,4008.4,594.645,1.569,3.942,4.402,341.623,70.488,396.767
PMP-002,0,3,9000.1,579.477,1.478,4.161,3.951,334.645,71.174,400.145
pmp-002,0,3,9002.4,538.936,1.461,4.059,4.098,334.593,65.148,404.621
PMP-003,0,4,4000.5,515.757,1.54,4.451,4.024,333.799,74.576,399.089
PMP-002,0,3,9001.0,564.224,1.37,3.612,4.175,328.327,78.875,401.162
PMP-002,0,3,9007.8,613.221,1.496,3.891,4.876,1495.221,70.084,398.891
PMP-002,0,3,9000.5,536.053,1.606,4.165,4.865,331.567,65.249,400.061
PMP-001,0,3,13008.1,479.501,1.678,4.219,3.406,334.378,68.625,402.019
PMP-004,0,5,1007.6,526.448,1.409,3.672,4.032,341.695,61.678,398.469
PMP-004,1,5,1005.5,556.066,1.43,3.53,17.67,372.725,67.331,382.239
PMP-001,0,3,13006.7,617.236,1.591,4.302,3.973,325.483,70.542,401.057
PMP-003,0,4,4007.0,547.047,1.485,4.108,3.486,330.497,70.361,397.913
PMP-003,0,4,4002.8,526.904,1.368,3.978,4.03,340.447,71.283,398.855
PMP-003,0,four,4005.6,454.221,1.46,4.104,3.538,331.379,81.136,399.144
PMP-004,0,5,1000.7,545.309,1.329,4.085,4.42,332.775,67.291,399.511
PMP-002,0,3,9001.7,597.713,1.349,3.891,3.169,337.997,72.057,397.067
PMP-003,0,4,4002.3,482.707,1.613,3.786,3.759,330.118,72.34,402.611
PMP-003,1,4,4005.1,172.637,1.619,4.012,5.14,337.352,26.404,394.531
PMP-003,0,4,4005.2,596.741,1.403,3.825,5.882,335.699,76.492,400.329
PMP-001,0,3,13007.1,604.545,1.268,3.477,4.82,329.658,70.339,394.739
PMP-002,0,3,9005.6,496.645,1.532,4.233,4.659,328.477,82.588,396.963
PMP-003,1,4,4002.4,441.136,1.496,3.581,15.081,368.265,76.012,397.125
PMP-002,0,3,9007.5,551.28,1.447,3.717,4.261,341.513,69.615,399.833
PMP-004,0,5,1003.2,548.55,1.57,4.21,2.855,342.297,73.586,398.768
PMP-004,0,5,1000.1,581.93,1.575,4.081,2.584,327.69,68.668,398.841
PMP-002,0,3,9000.6,517.879,1.453,4.055,4.073,330.985,72.283,401.659
PMP-003,0,4,4001.8,540.88,1.453,3.887,4.261,339.455,76.185,399.91
PMP-002,0,3,9001.1,548.127,1.205,3.738,4.217,337.308,65.988,401.095
PMP-004,0,5,1003.2,516.036,1.539,4.272,5.62,329.445,72.53,396.772
PMP-002,0,3,9009.8,550.641,1.356,4.053,2.273,332.691,64.383,403.634
PMP-003,0,4,4000.1,568.446,1.482,4.072,4.195,333.617,73.697,398.349
PMP-002,0,3,9006.7,558.102,1.528,3.873,4.666,331.869,67.03,399.564
PMP-004,0,5,1007.9,562.336,1.56,3.916,3.787,335.085,71.098,399.693
PMP-002,0,3,9000.1,525.046,1.52,4.068,2.634,329.53,54.285,397.93
PMP-003,0,4,4007.6,581.227,1.607,4.129,4.522,326.599,59.602,399.796
pmp-001,1,3,13001.2,505.667,1.567,4.267,18.055,370.584,73.65,372.102
PMP-001,0,3,13004.9,560.973,1.553,3.978,5.049,331.441,75.451,400.155
pmp-003,0,4,4003.7,563.087,1.44,3.995,3.268,332.456,78.035,398.604
PMP - 004,0,five,1006.9,566.352,1.365,3.714,38.213,336.667,70.47,398.789
PMP-002,0,3,9002.0,537.774,1.466,4.058,4.947,330.337,65.468,398.4
PMP-003,0,4,4006.2,600.274,1.494,3.926,2.915,340.745,79.966,400.443
PMP-003,0,4,4001.0,541.072,1.49,4.336,5.597,330.44,65.585,398.151
PMP-004,0,5,1000.2,535.928,1.477,3.987,3.379,336.988,66.163,397.883
PMP-001,0,3,13002.5,550.004,1.419,3.968,3.827,333.545,63.556,397.644
PMP-004,0,5,1000.1,560.979,1.486,3.95,4.743,333.907,73.506,398.193
PMP-004,0,5,1000.4,578.463,1.468,3.908,2.976,341.99,69.96,401.695
PMP-003,0,4,4007.1,620.435,1.459,4.189,3.945,335.94,77.198,397.203
PMP-003,0,4,4007.2,568.572,1.367,4.014,4.04,331.509,75.896,400.536
PMP-001,1,3,13006.3,620.055,1.569,3.857,7.511,339.311,137.843,390.492
PMP-003,0,4,4008.4,547.756,1.541,3.526,3.825,335.077,76.306,398.454
PMP-004,0,5,1001.4,532.328,1.611,4.048,4.804,329.838,74.864,400.707
PMP-001,0,3,13000.1,587.728,1.405,3.974,4.5,340.051,77.548,400.046
PMP-002,0,3,9004.8,552.526,1.582,4.246,3.116,327.556,60.637,398.572
PMP - 002,0,3,9001.1,614.095,1.511,4.189,4.101,336.043,71.519,397.662
PMP-001,0,3,13002.2,567.626,1.443,3.84,2.797,337.989,73.541,399.671
PMP-003,0,4,4007.9,562.454,1.633,4.205,5.067,339.896,69.669,395.67
PMP-001,0,3,13007.4,493.613,1.466,3.949,1.971,336.12,82.072,400.245
PMP-003,0,4,4002.7,574.564,1.618,3.981,3.789,329.409,534.827,401.849
PMP-003,0,4,4006.4,530.197,1.695,4.495,2.727,329.362,65.025,399.78
PMP-003,0,4,4001.6,554.944,1.478,4.105,4.91,333.506,65.922,401.166
PMP-004,0,5,1002.7,510.784,1.376,3.953,1.817,340.62,68.654,401.193
PMP-001,0,3,13005.1,621.62,1.475,3.493,4.129,329.86,66.97,399.482
PMP-003,0,4,4009.7,607.448,1.339,3.786,1.831,331.882,68.295,398.255
PMP-002,0,3,9008.9,590.893,1.534,4.043,2.919,327.803,67.574,398.02
PMP-002,0,3,9009.1,588.375,1.499,3.865,1.971,335.723,64.225,399.26
PMP-002,0,3,9008.1,598.131,1.461,4.018,2.024,325.748,66.937,398.074
PMP004,0,5,1000.4,559.627,1.415,4.195,3.104,340.063,71.752,398.471
PMP-004,0,five,1002.4,548.086,1.727,4.16,3.678,336.545,72.165,404.872
PMP-004,0,5,1006.7,526.86,1.458,3.987,4.241,339.116,68.775,
PMP-004,0,5,1005.3,586.344,1.604,4.119,44.992,968.267,72.304,397.658
PMP-003,0,4,4007.2,564.321,1.542,4.439,3.912,338.882,75.054,404.024
PMP-004,0,5,1002.9,600.443,1.354,4.004,4.126,339.946,66.676,400.259
PMP-001,0,3,13003.4,568.05,1.55,4.474,58.213,343.035,69.189,400.899
PMP_002,0,3,9007.7,602.4,1.432,4.211,4.982,326.668,64.91,402.532
PMP-002,0,3,9004.5,630.146,1.51,3.971,2.802,343.033,71.878,398.267
PMP-003,0,four,4008.5,502.748,1.386,3.5,4.334,328.908,69.866,400.553
PMP-004,0,five,1007.0,608.509,1.623,3.984,3.847,338.418,70.557,399.361
PMP-003,0,4,4006.3,558.619,1.516,4.114,5.888,337.549,66.14,398.004
PMP-003,0,4,4003.8,454.947,1.452,3.837,2.856,335.797,65.51,399.75
PMP-004,0,5,1003.7,499.904,1.554,4.075,3.075,344.221,423.528,401.279
PMP-004,0,5,1004.2,563.162,1.407,3.862,4.669,323.076,61.311,401.708
PMP-002,0,3,9006.0,557.322,1.267,4.071,3.884,330.829,65.164,400.799
PMP-003,0,4,4007.1,530.859,1.576,4.179,5.238,336.203,74.812,401.189
PMP-002,0,3,9000.7,535.542,1.555,4.257,2.76,337.386,65.897,395.924
PMP-001,0,3,13002.3,510.772,1.53,4.199,3.75,338.814,66.084,398.693
PMP-004,0,5,1008.1,534.709,1.48,3.947,3.755,329.644,69.358,399.434
PMP-003,0,4,4002.3,509.376,1.41,3.981,3.832,1315.193,64.105,402.502
PMP-002,1,3,9003.6,149.829,1.433,4.027,2.021,343.71,28.432,403.901
PMP-003,0,4,4007.7,594.114,1.382,3.728,4.957,327.961,73.194,399.957
PMP-003,0,4,4006.2,491.036,1.368,3.665,3.278,339.389,77.512,397.201
PMP-003,0,4,4004.3,586.873,1.579,4.135,4.956,341.905,68.158,402.111
PMP-004,0,5,1002.5,579.097,1.538,4.06,3.581,335.88,69.666,399.049
PMP-002,0,3,9002.5,573.101,1.525,3.817,3.342,331.817,78.672,401.382
PMP-004,0,5,1000.4,558.497,1.512,4.113,4.102,343.202,68.227,397.469
PMP002,0,3,9000.7,597.643,1.549,4.113,3.07,333.017,70.406,397.037
PMP-004,0,5,1004.8,614.169,1.375,4.034,3.945,344.05,75.611,399.471
PMP004,0,5,1008.3,577.0,1.557,4.006,2.88,330.087,63.718,401.62
pmp-001,0,3,13003.9,515.991,1.501,4.13,4.435,332.079,74.363,396.727
PMP-003,0,four,4003.2,518.969,1.451,3.969,3.826,338.946,66.71,399.939
PMP-001,0,3,13003.4,581.817,1.518,4.103,2.668,340.244,68.992,399.434
PMP-003,0,4,4003.3,496.157,1.517,4.096,3.871,338.998,67.049,398.855
PMP-004,0,5,1002.1,484.526,1.661,4.133,5.261,328.847,74.356,403.953
PMP-003,0,4,4008.1,569.488,1.487,3.61,3.892,331.751,57.109,400.944
PMP-004,0,5,1009.4,562.765,1.539,3.68,4.708,331.124,66.914,399.771
PMP-002,0,3,9009.7,601.68,1.518,4.039,5.675,338.004,83.763,400.399
PMP-003,0,four,4006.2,566.759,1.496,4.024,4.201,330.597,65.434,399.732
PMP-004,0,5,1000.4,517.424,1.37,3.85,4.999,338.341,62.353,399.322
PMP-001,1,3,13005.9,519.771,1.404,3.938,15.446,379.924,83.982,399.215
PMP-003,0,4,4006.0,461.574,1.591,4.08,3.037,335.569,69.879,398.436
PMP-002,0,3,9009.2,549.452,1.183,3.608,48.613,327.41,72.541,402.055
PMP-004,0,5,1008.6,574.584,1.535,4.184,1.606,333.922,62.942,402.099
PMP-004,0,5,1001.5,543.619,1.415,3.631,3.61,346.245,70.873,400.333
PMP - 003,1,4,4006.1,540.743,1.53,3.996,4.536,340.317,142.102,390.352
PMP004,0,5,1006.8,590.59,1.635,4.265,4.809,336.034,67.064,400.613
PMP-002,1,3,9008.1,509.766,1.572,3.943,16.253,377.701,66.552,393.628
PMP_003,0,4,4005.4,542.749,1.393,3.722,3.211,337.035,74.794,397.243
PMP-001,0,3,13003.2,557.806,1.629,4.566,4.751,341.119,68.534,396.329
PMP-002,0,3,9003.1,525.716,1.491,3.958,4.261,340.043,62.67,397.664
PMP-003,0,4,4003.0,569.053,1.482,4.095,5.912,336.048,75.352,400.673
PMP004,0,5,1008.6,474.356,1.517,3.917,4.248,336.688,74.309,398.441
PMP-002,0,3,9003.1,560.55,1.38,3.861,2.655,341.632,80.242,399.078
PMP-004,0,5,1002.7,497.943,1.521,3.876,4.5,326.51,65.442,397.07
PMP-001,0,three,13007.7,547.511,1.423,3.828,3.03,340.794,74.021,400.866
PMP-004,0,five,1008.6,569.764,1.513,4.086,4.404,334.11,77.517,399.954
PMP-003,0,4,4000.2,524.586,1.508,3.907,4.105,330.711,72.701,401.169
PMP-002,0,3,9005.5,584.64,1.388,4.025,3.818,333.692,71.16,401.029
PMP-004,0,5,1004.5,518.396,1.475,4.04,4.519,334.675,71.542,399.23
PMP002,0,3,9004.8,526.294,1.592,4.523,4.884,341.238,75.196,396.262
PMP-004,0,5,1005.5,499.113,1.532,4.117,4.831,332.062,71.288,399.692
PMP-002,0,3,9002.2,533.745,1.406,3.83,3.191,334.857,68.168,400.641
PMP-002,0,3,9004.2,593.193,1.471,4.328,4.442,339.963,74.774,405.273
PMP-002,0,3,9007.5,517.501,1.494,3.972,3.341,334.429,72.321,401.008
PMP-001,1,3,13003.1,196.486,1.474,4.252,6.887,333.095,21.501,397.586
PMP-002,0,3,9001.6,560.248,1.397,3.738,3.891,334.8,69.266,398.712
PMP-003,0,4,4007.0,617.943,1.567,4.356,5.752,340.199,60.943,1044.42
PMP-003,0,4,4006.7,489.433,1.415,4.424,37.34,337.737,66.082,396.131
PMP-004,0,5,1005.2,605.684,1.768,4.25,4.493,333.911,64.247,404.321
PMP-002,0,3,9001.8,540.323,1.432,4.191,4.941,337.99,69.776,398.213
PMP-003,0,4,4005.1,487.041,1.337,3.685,3.795,342.946,67.131,396.675
PMP-004,0,5,1001.8,565.707,1.429,3.744,3.686,330.692,74.788,402.365
PMP-004,0,5,1006.4,553.67,1.617,4.428,3.693,331.707,69.028,402.237
PMP-002,0,3,9009.7,597.647,1.583,4.18,4.385,337.56,73.403,401.172
PMP-004,0,5,1009.1,502.115,1.585,4.172,3.502,325.959,78.67,398.963
PMP-003,0,4,4007.3,564.996,1.535,3.935,3.534,338.78,64.157,399.406
PMP-003,0,4,4005.0,536.01,1.515,4.343,3.46,334.621,399.882,401.738
PMP-002,0,3,9003.3,443.872,1.278,3.943,4.013,335.116,67.07,401.201
PMP-004,0,5,1001.3,593.438,1.591,3.999,3.868,334.976,74.755,398.864
PMP-002,0,3,9009.0,546.721,1.63,4.206,3.938,333.209,63.128,397.322
PMP-002,0,3,9001.7,483.524,1.287,3.783,5.464,342.996,71.41,397.506
PMP-002,0,3,9009.4,501.641,1.523,4.01,3.319,337.907,73.364,399.135
PMP-003,0,4,4002.0,623.798,1.521,3.903,2.038,341.601,65.388,398.676
PMP-004,0,5,1001.4,515.896,1.607,4.283,4.907,341.298,,402.041
PMP-002,0,3,9001.7,596.975,1.583,4.228,4.467,330.614,72.146,398.021
PMP-004,0,5,1002.2,540.255,1.595,4.473,3.772,338.787,72.373,396.328
PMP-003,0,4,4001.6,549.801,1.335,3.862,4.587,333.85,62.05,403.015
PMP-003,0,4,4003.3,593.753,1.504,3.815,5.561,343.015,69.888,400.483
PMP-003,0,4,4006.7,521.454,1.489,4.002,2.621,330.46,70.149,401.438
PMP-003,0,4,4004.6,588.291,1.608,3.998,2.5,339.82,65.85,402.245
PMP-004,0,5,1006.3,554.089,1.44,4.079,3.41,327.288,73.365,398.926
PMP-002,0,3,9008.2,491.363,1.687,3.836,4.319,343.519,73.957,398.392
PMP-001,0,3,13006.9,538.734,1.724,3.989,3.672,337.362,74.141,405.716
PMP-003,0,4,4008.7,519.837,1.479,4.256,2.873,335.622,70.991,398.715
PMP-002,0,3,9006.6,536.464,1.424,3.937,2.588,336.633,65.861,401.525
PMP-001,0,3,13005.9,543.776,1.443,3.998,4.151,330.807,77.272,400.208
PMP-004,0,5,1000.6,578.809,1.347,3.853,3.93,333.884,73.381,399.287
PMP-002,0,3,9005.9,528.609,1.391,3.797,3.404,337.219,72.815,401.306
PMP-003,0,four,4001.0,449.32,1.212,3.646,3.694,343.224,67.642,400.35
PMP-003,0,4,4001.6,535.407,1.5,4.146,1.162,333.742,74.531,401.264
PMP-002,0,3,9005.2,555.597,1.483,3.945,5.035,333.418,69.191,398.291
PMP-003,0,4,4005.9,486.32,1.474,3.831,4.904,344.19,62.414,399.917
PMP-004,0,5,1000.8,461.512,1.481,3.881,3.618,347.209,59.514,397.076
PMP-002,1,3,9004.0,602.282,1.431,3.748,15.005,369.214,71.833,383.95
PMP-003,0,4,4001.6,558.291,1.469,3.831,6.107,337.284,71.755,401.898
PMP-002,0,3,9008.0,589.305,1.618,4.138,4.837,325.45,69.273,398.708
PMP-001,0,3,13007.6,553.171,1.5,4.129,4.082,332.164,57.133,399.399
PMP-003,0,4,4004.4,459.081,1.606,4.046,4.57,336.31,64.222,402.136
PMP-002,1,3,9000.5,192.104,1.349,3.817,8.83,347.963,24.723,402.388
PMP-004,0,5,1003.3,578.479,1.469,3.979,5.006,334.565,67.235,400.288
PMP-001,0,3,13003.2,570.428,1.526,3.935,3.596,332.799,78.768,399.614
PMP-001,0,3,13004.9,538.89,1.394,4.191,4.955,328.785,69.565,403.892
PMP-003,0,4,4001.3,559.517,1.383,3.885,3.494,336.651,64.143,398.621
PMP-003,0,4,4000.3,576.96,1.55,4.288,3.36,339.055,61.735,400.494
PMP-002,0,3,9001.5,635.873,1.57,3.68,4.116,331.021,71.426,396.264
PMP-002,0,3,9006.9,534.997,1.566,4.547,38.203,328.36,67.976,402.266
PMP-002,0,3,9008.2,604.865,1.368,3.921,2.928,332.832,69.036,401.885
PMP-004,0,5,1006.5,506.972,1.597,4.337,4.49,335.355,66.781,399.678
PMP-003,0,4,4008.0,489.009,1.547,4.288,5.231,337.004,66.562,401.364
PMP-003,0,4,4006.9,575.586,1.439,3.688,4.275,325.401,70.185,400.779
PMP-002,0,3,9001.5,640.454,1.401,3.816,4.023,331.67,77.806,401.319
PMP-002,0,3,9001.5,533.964,1.517,3.87,2.779,329.671,73.251,399.559
PMP-002,0,3,9007.9,527.511,1.408,3.498,4.139,329.955,61.979,399.085
PMP-004,0,5,1009.8,536.494,1.647,4.031,3.644,335.226,67.567,401.982
PMP-002,0,3,9005.7,551.158,1.541,4.058,4.056,331.986,69.415,401.874
PMP-004,0,5,1008.1,573.387,1.502,4.258,4.468,332.922,75.401,400.378
PMP-002,0,3,9009.3,565.565,1.561,4.018,5.203,334.234,63.554,402.65
PMP-001,0,3,13009.5,584.454,1.647,4.323,4.128,338.303,69.978,399.565
PMP-003,0,4,4004.5,587.652,1.368,3.635,3.736,331.026,67.632,398.672
PMP-002,0,3,9008.6,612.163,1.451,3.751,2.139,332.403,67.246,399.991
PMP-002,0,3,9007.6,512.906,1.357,3.772,4.076,340.45,71.099,397.772
PMP-002,0,3,9008.7,622.968,1.523,4.087,3.065,327.234,66.096,402.057
PMP-002,0,3,9008.7,540.519,1.421,3.7,3.895,342.933,68.334,398.988
PMP-001,0,3,13004.7,518.193,1.48,4.043,5.158,322.28,67.064,402.135
PMP-003,0,4,4002.3,572.051,1.568,4.391,5.45,330.567,67.434,402.198
PMP-003,0,4,4006.9,592.25,1.561,4.241,3.726,334.862,65.188,401.722
PMP-002,0,3,9004.6,473.966,1.288,3.866,3.573,337.469,64.473,397.636
PMP-004,0,5,1007.7,500.446,1.403,3.972,4.667,328.698,58.994,396.776
PMP-002,0,3,9005.7,513.476,1.466,3.635,2.513,342.63,65.2,402.811
PMP-004,0,5,1001.6,546.701,1.601,4.304,4.68,327.401,70.057,400.387
PMP-001,0,3,13003.1,523.53,1.541,3.883,2.398,339.354,66.203,398.841
PMP-004,0,5,1006.7,521.924,1.528,4.19,3.069,331.874,72.871,400.101
PMP-002,0,3,9004.9,560.283,1.466,3.797,50.905,336.766,66.611,397.448
