UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Failure Type,Inspectors
4932,M19791,M,303.3,312.1,1693,30.0,80.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-04-10"", ""all_passed"": true}"
3378,H32791,H,301.5,310.8,1591,29.6,,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Iqbal"", ""Jensen""], ""shift"": ""day"", ""date"": ""2024-07-21"", ""all_passed"": true}"
8563,L55742,L,298.1,308.9,1351,52.4,102.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-07-30"", ""all_passed"": true}"
1009,L48188,L,296.2,307.1,1441,41.7,3.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Brunner"", ""Dubois""], ""shift"": ""day"", ""date"": ""2024-01-31"", ""all_passed"": true}"
8394,L55573,L,298.5,309.5,1428,43.5,87.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-09-17"", ""all_passed"": false}"
6820,L53999,l,300.9,310.7,1359,46.0,151.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""night"", ""date"": ""2024-01-04"", ""all_passed"": true}"
2446,H31859,H,299.2,308.7,1375,55.1,78.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Brunner"", ""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-12-22"", ""all_passed"": true}"
1269,L48448,L,298.0,309.5,1496,45.8,46.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Iqbal"", ""Jensen""], ""shift"": ""night"", ""date"": ""2024-08-28"", ""all_passed"": false}"
8439,L55618,L,298.6,309.8,1469,42.8,205.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Iqbal""], ""shift"": ""day"", ""date"": ""2024-04-24"", ""all_passed"": true}"
4021,L51200,L,302.1,311.0,1351,49.5,196.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Chen"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-03-25"", ""all_passed"": true}"
6174,L53353,L,300.8,310.7,1633,27.8,0.0,0,No Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""swing"", ""date"": ""2024-10-27"", ""all_passed"": true}"
8381,L55560,L,298.9,310.0,1776,25.7,51.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Iqbal""], ""shift"": ""night"", ""date"": ""2024-10-23"", ""all_passed"": true}"
6336,M21195,M,300.4,309.8,1430,43.4,198.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Chen"", ""Eriksson""], ""shift"": ""day"", ""date"": ""2024-01-12"", ""all_passed"": false}"
9462,M24321,M,298.4,309.2,1414,46.4,128.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-10-27"", ""all_passed"": true}"
2803,M17662,M,300.3,309.6,1509,46.6,,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson""], ""shift"": ""night"", ""date"": ""2024-12-11"", ""all_passed"": true}"
5107,L52286,L,304.0,313.3,1519,36.7,117.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""day"", ""date"": ""2024-06-04"", ""all_passed"": false}"
2932,L50111,L,300.8,309.7,1373,45.4,179.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""swing"", ""date"": ""2024-06-17"", ""all_passed"": true}"
1555,M16414,M,298.4,308.7,1584,31.7,117.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-04-01"", ""all_passed"": true}"
6105,M20964,M,300.8,310.8,1461,41.3,53.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal""], ""shift"": ""day"", ""date"": ""2024-12-06"", ""all_passed"": true}"
9451,M24310,M,298.0,308.7,1494,42.6,96.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-01-08"", ""all_passed"": true}"
2884,L50063,L,300.6,309.5,1437,40.0,55.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Iqbal""], ""shift"": ""night"", ""date"": ""2024-03-14"", ""all_passed"": false}"
8622,M23481,M,297.6,308.5,1431,52.6,26.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson"", ""Iqbal""], ""shift"": ""night"", ""date"": ""2024-03-14"", ""all_passed"": true}"
6981,L54160,L,300.8,311.3,1505,45.5,141.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""day"", ""date"": ""2024-08-10"", ""all_passed"": false}"
1938,L49117,L,298.2,308.0,1411,42.4,48.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-12-05"", ""all_passed"": true}"
6955,M21814,M,300.8,311.2,1429,52.3,77.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-07-04"", ""all_passed"": true}"
5511,L52690,L,302.8,312.1,1418,51.4,54.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-05-09"", ""all_passed"": true}"
3743,L50922,L,302.4,311.4,1564,35.0,122.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Fischer""], ""shift"": ""night"", ""date"": ""2024-06-19"", ""all_passed"": true}"
3785,L50964,L,302.2,310.8,1744,29.7,16.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-02-22"", ""all_passed"": true}"
2383,L49562,L,299.1,308.3,1601,31.4,121.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-08-17"", ""all_passed"": true}"
2311,M17170,M,299.0,308.4,1535,47.5,163.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta"", ""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-05-26"", ""all_passed"": true}"
2184,M17043,M,299.6,309.3,1577,39.8,48.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Dubois"", ""Iqbal""], ""shift"": ""night"", ""date"": ""2024-01-03"", ""all_passed"": false}"
8305,M23164,M,298.7,310.1,1506,50.7,53.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""night"", ""date"": ""2024-11-24"", ""all_passed"": true}"
7230,L54409,L,299.8,309.8,1749,33.4,153.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Brunner""], ""shift"": ""night"", ""date"": ""2024-04-19"", ""all_passed"": true}"
3062,L50241,L,300.1,309.1,1353,58.7,86.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Iqbal"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-12-12"", ""all_passed"": true}"
8768,L55947,L,297.5,308.6,1380,53.5,192.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Fischer"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-11-11"", ""all_passed"": true}"
8458,L55637,L,298.6,309.9,1393,45.5,38.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson"", ""Fischer""], ""shift"": ""night"", ""date"": ""2024-10-31"", ""all_passed"": true}"
7477,L54656,L,300.2,311.5,1492,41.8,128.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer""], ""shift"": ""swing"", ""date"": ""2024-11-03"", ""all_passed"": true}"
6014,L53193,L,300.7,310.8,1597,30.5,38.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Dubois""], ""shift"": ""day"", ""date"": ""2024-01-02"", ""all_passed"": true}"
7083,L54262,L,300.7,310.3,1458,40.0,207.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-12-30"", ""all_passed"": true}"
2295,L49474,L,299.4,308.8,1627,32.6,124.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-01-01"", ""all_passed"": false}"
1968,L49147,L,297.9,307.6,1589,37.8,120.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""night"", ""date"": ""2024-08-02"", ""all_passed"": true}"
3713,L50892,Low,302.3,311.5,1543,33.1,39.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""night"", ""date"": ""2024-10-09"", ""all_passed"": true}"
4595,M19454,M,303.0,311.2,1387,41.4,,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""day"", ""date"": ""2024-10-04"", ""all_passed"": true}"
5470,M20329,M,302.7,312.2,1439,42.5,164.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen""], ""shift"": ""night"", ""date"": ""2024-08-08"", ""all_passed"": true}"
7599,L54778,L,300.5,311.1,1491,42.6,11.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-07-30"", ""all_passed"": true}"
4269,L51448,L,302.7,311.0,1694,29.8,150.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-09-12"", ""all_passed"": true}"
1868,L49047,L,298.1,307.9,1502,41.8,79.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Chen"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-11-08"", ""all_passed"": true}"
6295,L53474,L,301.1,310.5,1529,38.7,91.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Fischer"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-03-22"", ""all_passed"": true}"
7283,L54462,L,300.0,310.2,1486,36.4,66.0,0,No Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""swing"", ""date"": ""2024-04-13"", ""all_passed"": true}"
7741,L54920,L,300.5,312.0,1453,45.1,151.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""night"", ""date"": ""2024-12-07"", ""all_passed"": true}"
9991,L57170,L,298.8,308.5,1527,36.2,3.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-10-10"", ""all_passed"": true}"
481,L47660,L,297.4,309.0,1583,32.0,166.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Gupta""], ""shift"": ""swing"", ""date"": ""2024-04-29"", ""all_passed"": true}"
5167,H34580,H,304.2,313.5,1546,41.4,58.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-02-27"", ""all_passed"": true}"
4406,L51585,L,302.4,310.2,1331,45.5,53.0,1,Heat Dissipation Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Iqbal""], ""shift"": ""night"", ""date"": ""2024-03-19"", ""all_passed"": false}"
22,L47201,L,298.8,309.3,1450,44.8,63.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Chen"", ""Gupta""], ""shift"": ""night"", ""date"": ""2024-12-24"", ""all_passed"": true}"
482,M15341,M,297.3,309.0,1556,39.5,168.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson""], ""shift"": ""day"", ""date"": ""2024-04-04"", ""all_passed"": true}"
6567,L53746,L,301.3,310.6,1966,22.6,161.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Hofmann""], ""shift"": ""day"", ""date"": ""2024-08-25"", ""all_passed"": true}"
2048,L49227,L,299.3,309.2,1775,24.2,125.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Dubois""], ""shift"": ""night"", ""date"": ""2024-10-26"", ""all_passed"": true}"
6314,L53493,L,300.9,310.3,1440,47.6,140.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Brunner"", ""Jensen""], ""shift"": ""night"", ""date"": ""2024-02-15"", ""all_passed"": true}"
2828,L50007,L,300.4,309.4,1412,51.6,153.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""day"", ""date"": ""2024-12-06"", ""all_passed"": false}"
5473,L52652,L,302.8,312.3,1386,57.8,172.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-01-12"", ""all_passed"": true}"
6884,L54063,L,300.9,311.3,1953,19.4,107.0,0,No Failure,"{""lead"": ""Iqbal"", ""team"": [""Iqbal""], ""shift"": ""swing"", ""date"": ""2024-07-22"", ""all_passed"": true}"
259,L47438,L,298.1,308.2,1482,37.9,17.0,0,No Failure,"{""lead"": ""Hofmann"", ""team"": [""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-04-19"", ""all_passed"": false}"
7896,L55075,L,300.8,312.6,1422,50.0,117.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""swing"", ""date"": ""2024-11-01"", ""all_passed"": true}"
2816,M17675,M,300.1,309.4,1569,31.6,124.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""swing"", ""date"": ""2024-02-20"", ""all_passed"": true}"
5991,M20850,M,300.7,310.7,1343,51.6,211.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Chen"", ""Fischer""], ""shift"": ""day"", ""date"": ""2024-05-02"", ""all_passed"": true}"
876,M15735,M,295.8,306.3,1444,45.5,76.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""day"", ""date"": ""2024-04-28"", ""all_passed"": true}"
5582,M20441,M,302.5,312.1,1454,47.6,37.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Chen"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-02-22"", ""all_passed"": true}"
1879,M16738,M,298.1,307.7,1424,47.7,103.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Fischer"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-07-17"", ""all_passed"": true}"
3521,L50700,L,301.9,311.0,1669,32.2,191.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Dubois""], ""shift"": ""day"", ""date"": ""2024-02-09"", ""all_passed"": false}"
167,H29580,H,298.4,308.2,1612,32.6,10.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Dubois""], ""shift"": ""day"", ""date"": ""2024-09-26"", ""all_passed"": true}"
9378,H38791,H,297.7,308.3,1488,41.0,101.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""day"", ""date"": ""2024-10-26"", ""all_passed"": false}"
2355,L49534,L,299.3,308.6,1433,37.7,42.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Gupta"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-01-28"", ""all_passed"": true}"
6705,M21564,M,301.5,310.7,1510,36.0,64.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Iqbal"", ""Keller""], ""shift"": ""day"", ""date"": ""2024-11-08"", ""all_passed"": true}"
4991,L52170,L,303.9,313.2,1393,46.5,9.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Iqbal""], ""shift"": ""day"", ""date"": ""2024-05-06"", ""all_passed"": true}"
2609,L49788,L,299.5,309.3,1409,44.7,46.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Fischer"", ""Hofmann""], ""shift"": ""night"", ""date"": ""2024-01-07"", ""all_passed"": false}"
7594,L54773,L,300.5,311.2,1270,67.5,208.0,1,Overstrain Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-04-30"", ""all_passed"": true}"
3848,M18707,M,302.3,311.0,1450,45.7,175.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""swing"", ""date"": ""2024-09-27"", ""all_passed"": true}"
3397,M18256,M,301.4,310.6,1459,35.0,87.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Brunner"", ""Keller""], ""shift"": ""swing"", ""date"": ""2024-08-08"", ""all_passed"": true}"
9755,M24614,M,298.5,309.7,1552,34.0,205.0,0,No Failure,"{""lead"": ""Keller"", ""team"": [""Keller""], ""shift"": ""swing"", ""date"": ""2024-07-28"", ""all_passed"": true}"
4086,H33499,H,302.0,310.5,1841,23.6,119.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Jensen"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-04-09"", ""all_passed"": true}"
8129,L55308,L,300.1,311.4,1629,31.3,41.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""day"", ""date"": ""2024-04-07"", ""all_passed"": true}"
2279,M17138,M,299.3,308.7,1459,35.6,87.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Eriksson"", ""Keller""], ""shift"": ""day"", ""date"": ""2024-06-11"", ""all_passed"": true}"
6532,H35945,H,301.2,310.7,1656,26.2,64.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer"", ""Gupta"", ""Keller""], ""shift"": ""day"", ""date"": ""2024-11-02"", ""all_passed"": true}"
7736,L54915,L,300.6,312.0,1406,55.1,136.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""day"", ""date"": ""2024-08-25"", ""all_passed"": true}"
4914,M19773,M,303.5,312.3,1593,35.2,29.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Keller"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-03-11"", ""all_passed"": true}"
2934,M17793,M,300.8,309.7,1751,27.9,183.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Eriksson""], ""shift"": ""swing"", ""date"": ""2024-02-26"", ""all_passed"": true}"
263,M15122,M,298.1,308.2,1736,26.8,27.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta""], ""shift"": ""day"", ""date"": ""2024-05-19"", ""all_passed"": true}"
2528,L49707,L,298.8,308.5,1450,50.8,57.0,0,No Failure,"{""lead"": ""Fischer"", ""team"": [""Fischer""], ""shift"": ""day"", ""date"": ""2024-11-27"", ""all_passed"": true}"
4089,L51268,L,301.9,310.5,1477,42.4,128.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Fischer"", ""Keller""], ""shift"": ""day"", ""date"": ""2024-11-24"", ""all_passed"": false}"
2602,L49781,L,299.3,309.1,1399,52.1,27.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""night"", ""date"": ""2024-10-08"", ""all_passed"": true}"
9497,M24356,M,299.2,310.0,1349,50.4,226.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-08-01"", ""all_passed"": true}"
2325,L49504,L,299.3,308.8,1636,29.9,201.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-01-25"", ""all_passed"": true}"
4334,L51513,L,301.6,309.8,1588,33.9,89.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Eriksson"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-10-27"", ""all_passed"": true}"
8536,L55715,L,298.6,309.5,1547,,36.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-11-13"", ""all_passed"": true}"
9237,L56416,L,298.1,308.7,1556,31.6,145.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-08-20"", ""all_passed"": true}"
830,L48009,L,296.5,307.3,1579,34.5,166.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner"", ""Hofmann"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-08-27"", ""all_passed"": true}"
802,L47981,L,296.9,307.8,1285,52.1,100.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez""], ""shift"": ""day"", ""date"": ""2024-05-26"", ""all_passed"": true}"
5910,H35323,H,300.7,310.2,1364,65.3,208.0,1,Power Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""day"", ""date"": ""2024-07-10"", ""all_passed"": true}"
5500,H34913,H,302.9,312.3,1417,48.7,26.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-10-01"", ""all_passed"": false}"
3522,L50701,L,301.9,311.0,1541,38.9,193.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-07-27"", ""all_passed"": true}"
7252,M22111,M,300.2,310.3,1448,40.1,209.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta""], ""shift"": ""day"", ""date"": ""2024-08-07"", ""all_passed"": false}"
7123,L54302,L,300.9,310.4,1788,27.8,90.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Lombardi""], ""shift"": ""day"", ""date"": ""2024-06-23"", ""all_passed"": true}"
2986,L50165,L,300.7,309.8,1596,31.5,123.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Iqbal"", ""Jensen""], ""shift"": ""swing"", ""date"": ""2024-03-04"", ""all_passed"": true}"
5315,L52494,L,303.6,312.8,1701,30.8,12.0,0,No Failure,"{""lead"": ""Lombardi"", ""team"": [""Lombardi""], ""shift"": ""night"", ""date"": ""2024-03-20"", ""all_passed"": true}"
6976,M21835,M,300.7,311.0,1378,51.6,130.0,0,No Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois"", ""Eriksson"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-01-26"", ""all_passed"": true}"
1711,L48890,L,298.2,307.8,1530,35.9,68.0,0,No Failure,"{""lead"": ""Jensen"", ""team"": [""Jensen""], ""shift"": ""night"", ""date"": ""2024-03-25"", ""all_passed"": true}"
2719,L49898,L,299.5,309.1,1357,47.3,106.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""day"", ""date"": ""2024-06-15"", ""all_passed"": true}"
7050,L54229,L,300.6,310.4,1494,47.3,118.0,0,No Failure,"{""lead"": ""Gupta"", ""team"": [""Gupta"", ""Keller""], ""shift"": ""night"", ""date"": ""2024-04-17"", ""all_passed"": true}"
2090,L49269,L,299.5,309.3,1941,22.5,18.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Hofmann""], ""shift"": ""swing"", ""date"": ""2024-01-04"", ""all_passed"": true}"
7,L47186,L,298.1,308.6,1558,42.4,14.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen"", ""Lombardi""], ""shift"": ""night"", ""date"": ""2024-10-02"", ""all_passed"": true}"
7615,L54794,L,300.5,311.4,1432,47.5,51.0,0,No Failure,"{""lead"": ""Chen"", ""team"": [""Chen""], ""shift"": ""swing"", ""date"": ""2024-07-20"", ""all_passed"": true}"
4072,L51251,L,301.9,310.6,1331,68.6,85.0,1,Power Failure,"{""lead"": ""Dubois"", ""team"": [""Dubois""], ""shift"": ""swing"", ""date"": ""2024-03-13"", ""all_passed"": true}"
9594,L56773,L,299.1,310.2,1352,52.8,41.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-07-11"", ""all_passed"": true}"
8355,L55534,L,298.6,309.6,1390,50.3,196.0,0,No Failure,"{""lead"": ""Eriksson"", ""team"": [""Eriksson"", ""Gupta"", ""Lombardi""], ""shift"": ""swing"", ""date"": ""2024-11-24"", ""all_passed"": false}"
91,L47270,L,298.9,308.9,1753,25.8,33.0,0,No Failure,"{""lead"": ""Alvarez"", ""team"": [""Alvarez"", ""Iqbal"", ""Jensen""], ""shift"": ""night"", ""date"": ""2024-11-15"", ""all_passed"": false}"
5962,L53141,L,300.3,310.7,1539,32.3,123.0,0,No Failure,"{""lead"": ""Brunner"", ""team"": [""Brunner""], ""shift"": ""swing"", ""date"": ""2024-08-31"", ""all_passed"": true}"
